slug,locale,primary_text,headline_price,headline_place,description,cta,link
"sierra-bermeja-residences","ru","36 апартаментов с двумя и тремя спальнями, спускающихся по склону в Касаресе, каждый с местом в гараже, кладовой и террасой.","От 305 000 € + НДС","Casares, Касарес","От,305 000 €","LEARN_MORE","https://nuevaliving.com/ru/property-sierra-bermeja-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-casares&utm_content=sierra-bermeja-residences"
"sierra-bermeja-residences","ar","36 شقة بغرفتَي وثلاث غرف نوم تتدرج على منحدر في كاساريس، ولكل منها موقف في المرآب ومخزن وتراس.","من 305,000 € + ضريبة القيمة المضافة","Casares، كاساريس","من,305,000 €","LEARN_MORE","https://nuevaliving.com/ar/property-sierra-bermeja-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-casares&utm_content=sierra-bermeja-residences"
"sierra-bermeja-residences","nl","36 appartementen met twee en drie slaapkamers, getrapt tegen een heuvel in Casares, elk met parkeerplaats, berging en terras.","Vanaf € 305.000 + btw","Casares, Casares","Vanaf,€ 305.000","LEARN_MORE","https://nuevaliving.com/nl/property-sierra-bermeja-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-casares&utm_content=sierra-bermeja-residences"
"sierra-bermeja-residences","pl","36 apartamentów z dwiema i trzema sypialniami, tarasowo rozmieszczonych na zboczu wzgórza w Casares, każdy z miejscem garażowym, pomieszczeniem gospodarczym i tarasem.","Od 305 000 € + VAT","Casares, Casares","Od,305 000 €","LEARN_MORE","https://nuevaliving.com/pl/property-sierra-bermeja-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-casares&utm_content=sierra-bermeja-residences"
"sierra-bermeja-residences","no","36 leiligheter med to og tre soverom, trappet ned en skråning i Casares, hver med garasjeplass, bod og terrasse.","Fra 305 000 € + mva","Casares, Casares","Fra,305 000 €","LEARN_MORE","https://nuevaliving.com/no/property-sierra-bermeja-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-casares&utm_content=sierra-bermeja-residences"
"sierra-bermeja-residences","sv","36 lägenheter med två och tre sovrum, terrasserade nedför en sluttning i Casares, var och en med garageplats, förråd och terrass.","Från 305 000 € + moms","Casares, Casares","Från,305 000 €","LEARN_MORE","https://nuevaliving.com/sv/property-sierra-bermeja-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-casares&utm_content=sierra-bermeja-residences"
"torremuelle-horizon-residences","en","A gated collection of 28 three-bedroom homes in Torremuelle, Benalmadena, a short walk from the beach, with an infinity pool and wellness centre.","From EUR 750,000","Benalmadena, Benalmadena","From,EUR 750,000","LEARN_MORE","https://nuevaliving.com/property-torremuelle-horizon-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-mijas-fuengirola&utm_content=torremuelle-horizon-residences"
"torremuelle-horizon-residences","es","Un conjunto cerrado de 28 viviendas de 3 dormitorios en Torremuelle, Benalmádena, a poca distancia de la playa, con piscina infinita y centro de bienestar.","Desde 750.000 €","Benalmádena, Benalmádena","Desde,750.000 €","LEARN_MORE","https://nuevaliving.com/es/property-torremuelle-horizon-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-mijas-fuengirola&utm_content=torremuelle-horizon-residences"
"torremuelle-horizon-residences","fr","Un ensemble fermé de 28 logements de 3 chambres à Torremuelle, Benalmadena, à quelques pas de la plage, avec piscine à débordement et centre de bien-être.","À partir de 750 000 €","Benalmadena, Benalmadena","À partir de,750 000 €","LEARN_MORE","https://nuevaliving.com/fr/property-torremuelle-horizon-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-mijas-fuengirola&utm_content=torremuelle-horizon-residences"
"torremuelle-horizon-residences","de","Eine geschlossene Wohnanlage mit 28 Drei-Zimmer-Wohnungen in Torremuelle, Benalmadena, nur wenige Gehminuten vom Strand, mit Infinity-Pool und Wellnessbereich.","Ab 750.000 €","Benalmadena, Benalmadena","Ab,750.000 €","LEARN_MORE","https://nuevaliving.com/de/property-torremuelle-horizon-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-mijas-fuengirola&utm_content=torremuelle-horizon-residences"
"torremuelle-horizon-residences","ru","Закрытый комплекс из 28 квартир с 3 спальнями в Торремуэлье, Бенальмадена, в нескольких минутах ходьбы от пляжа, с бесконечным бассейном и спа-центром.","От 750 000 €","Бенальмадена, Бенальмадена","От,750 000 €","LEARN_MORE","https://nuevaliving.com/ru/property-torremuelle-horizon-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-mijas-fuengirola&utm_content=torremuelle-horizon-residences"
"torremuelle-horizon-residences","ar","مجمع مسور من 28 وحدة بثلاث غرف نوم في توريموييه، بينالمادينا، على بعد دقائق سيرًا من الشاطئ، مع مسبح لامتناهي ومركز عافية.","ابتداءً من 750,000 €","بينالمادينا، بينالمادينا","ابتداءً من,750,000 €","LEARN_MORE","https://nuevaliving.com/ar/property-torremuelle-horizon-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-mijas-fuengirola&utm_content=torremuelle-horizon-residences"
"torremuelle-horizon-residences","nl","Een besloten wooncomplex van 28 woningen met drie slaapkamers in Torremuelle, Benalmádena, op loopafstand van het strand, met infinitypool en wellnesscentrum.","Vanaf € 750.000","Benalmádena, Benalmádena","Vanaf,€ 750.000","LEARN_MORE","https://nuevaliving.com/nl/property-torremuelle-horizon-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-mijas-fuengirola&utm_content=torremuelle-horizon-residences"
"torremuelle-horizon-residences","pl","Zamknięte osiedle 28 trzysypialniowych domów w Torremuelle, Benalmádena, w krótkim spacerze od plaży, z basenem infinity i centrum wellness.","Od 750 000 €","Benalmádena, Benalmádena","Od,750 000 €","LEARN_MORE","https://nuevaliving.com/pl/property-torremuelle-horizon-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-mijas-fuengirola&utm_content=torremuelle-horizon-residences"
"torremuelle-horizon-residences","no","En lukket samling av 28 boliger med tre soverom i Torremuelle, Benalmádena, en kort spasertur fra stranden, med infinitybasseng og velværesenter.","Fra 750 000 €","Benalmádena, Benalmádena","Fra,750 000 €","LEARN_MORE","https://nuevaliving.com/no/property-torremuelle-horizon-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-mijas-fuengirola&utm_content=torremuelle-horizon-residences"
"torremuelle-horizon-residences","sv","En inhägnad samling av 28 bostäder med tre sovrum i Torremuelle, Benalmádena, en kort promenad från stranden, med infinitypool och wellnesscenter.","Från 750 000 €","Benalmádena, Benalmádena","Från,750 000 €","LEARN_MORE","https://nuevaliving.com/sv/property-torremuelle-horizon-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-mijas-fuengirola&utm_content=torremuelle-horizon-residences"
"valle-romano-hilltop-villas","en","Five detached villas on the high side of Valle Romano, each on its own plot with a private pool, a solarium and views over the golf course to the sea.","From €1,590,000 + VAT","Estepona, Valle Romano","From,€1,590,000","LEARN_MORE","https://nuevaliving.com/property-valle-romano-hilltop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-estepona&utm_content=valle-romano-hilltop-villas"
"valle-romano-hilltop-villas","es","Cinco villas independientes en la parte alta de Valle Romano, cada una en su propia parcela con piscina privada, solárium y vistas sobre el campo de golf hasta el mar.","Desde 1.590.000 € + IVA","Estepona, Valle Romano","Desde,1.590.000 €","LEARN_MORE","https://nuevaliving.com/es/property-valle-romano-hilltop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-estepona&utm_content=valle-romano-hilltop-villas"
"valle-romano-hilltop-villas","fr","Cinq villas individuelles sur la partie haute de Valle Romano, chacune sur son propre terrain avec piscine privée, solarium et vue par-dessus le golf jusqu’à la mer.","À partir de 1 590 000 € + TVA","Estepona, Valle Romano","À partir de,1 590 000 €","LEARN_MORE","https://nuevaliving.com/fr/property-valle-romano-hilltop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-estepona&utm_content=valle-romano-hilltop-villas"
"valle-romano-hilltop-villas","de","Fünf freistehende Villen im oberen Teil von Valle Romano, jede auf eigenem Grundstück mit Privatpool, Dachterrasse und Blick über den Golfplatz bis zum Meer.","Ab 1.590.000 € + MwSt.","Estepona, Valle Romano","Ab,1.590.000 €","LEARN_MORE","https://nuevaliving.com/de/property-valle-romano-hilltop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-estepona&utm_content=valle-romano-hilltop-villas"
"valle-romano-hilltop-villas","ru","Пять отдельно стоящих вилл в верхней части Валле-Романо, каждая на собственном участке, с частным бассейном, солярием и видом поверх поля для гольфа на море.","От 1 590 000 € + НДС","Эстепона, Валле-Романо","От,1 590 000 €","LEARN_MORE","https://nuevaliving.com/ru/property-valle-romano-hilltop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-estepona&utm_content=valle-romano-hilltop-villas"
"valle-romano-hilltop-villas","ar","خمس فلل مستقلة في الجزء المرتفع من فايي رومانو، كل منها على أرضها الخاصة مع مسبح خاص وسطح علوي وإطلالة فوق ملعب الغولف حتى البحر.","من 1,590,000 € + ضريبة القيمة المضافة","إستيبونا، فايي رومانو","ابتداءً من,1,590,000 €","LEARN_MORE","https://nuevaliving.com/ar/property-valle-romano-hilltop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-estepona&utm_content=valle-romano-hilltop-villas"
"valle-romano-hilltop-villas","nl","Vijf vrijstaande villa's op het hoge deel van Valle Romano, elk op een eigen perceel met privézwembad, dakterras en zicht over de golfbaan tot aan zee.","Vanaf € 1.590.000 + btw","Estepona, Valle Romano","Vanaf,€ 1.590.000","LEARN_MORE","https://nuevaliving.com/nl/property-valle-romano-hilltop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-estepona&utm_content=valle-romano-hilltop-villas"
"valle-romano-hilltop-villas","pl","Pięć wolnostojących willi w górnej części Valle Romano, każda na własnej działce, z prywatnym basenem, tarasem na dachu i widokiem ponad polem golfowym na morze.","Od 1 590 000 € + VAT","Estepona, Valle Romano","Od,1 590 000 €","LEARN_MORE","https://nuevaliving.com/pl/property-valle-romano-hilltop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-estepona&utm_content=valle-romano-hilltop-villas"
"valle-romano-hilltop-villas","no","Fem frittliggende villaer på den høye delen av Valle Romano, hver på egen tomt med privat basseng, takterrasse og utsikt over golfbanen ut mot havet.","Fra 1 590 000 € + mva","Estepona, Valle Romano","Fra,1 590 000 €","LEARN_MORE","https://nuevaliving.com/no/property-valle-romano-hilltop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-estepona&utm_content=valle-romano-hilltop-villas"
"valle-romano-hilltop-villas","sv","Fem fristående villor på den höga delen av Valle Romano, var och en på egen tomt med privat pool, takterrass och utsikt över golfbanan ut mot havet.","Från 1 590 000 € + moms","Estepona, Valle Romano","Från,1 590 000 €","LEARN_MORE","https://nuevaliving.com/sv/property-valle-romano-hilltop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-estepona&utm_content=valle-romano-hilltop-villas"
"vega-verde-residences","en","Avant-garde residences in Marbella's Golf Valley, with resort-style pool, spa, cinema and golf simulator.","From €785,000","Nueva Andalucia / Golf Valley","From,€785,000","LEARN_MORE","https://nuevaliving.com/property-vega-verde-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-nueva-andalucia&utm_content=vega-verde-residences"
"vega-verde-residences","es","Viviendas vanguardistas en el Valle del Golf de Marbella, con piscina tipo resort, spa, cine y simulador de golf.","Desde 785.000 €","Nueva Andalucía / Valle del Golf","From,€785,000","LEARN_MORE","https://nuevaliving.com/es/property-vega-verde-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-nueva-andalucia&utm_content=vega-verde-residences"
"vega-verde-residences","fr","Résidences avant-gardistes dans le Golf Valley de Marbella, avec piscine de style resort, spa, cinéma et simulateur de golf.","À partir de 785 000 €","Nueva Andalucia / Golf Valley","From,€785,000","LEARN_MORE","https://nuevaliving.com/fr/property-vega-verde-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-nueva-andalucia&utm_content=vega-verde-residences"
"vega-verde-residences","de","Avantgardistische Residenzen im Golf Valley von Marbella, mit resortartigem Pool, Spa, Kino und Golfsimulator.","Ab 785.000 €","Nueva Andalucia / Golf Valley","From,€785,000","LEARN_MORE","https://nuevaliving.com/de/property-vega-verde-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-nueva-andalucia&utm_content=vega-verde-residences"
"vega-verde-residences","ru","Авангардные резиденции в долине для гольфа Марбельи, с бассейном в стиле курорта, спа, кинозалом и гольф-симулятором.","От 785 000 €","Нуэва-Андалусия / Гольф-долина","From,€785,000","LEARN_MORE","https://nuevaliving.com/ru/property-vega-verde-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-nueva-andalucia&utm_content=vega-verde-residences"
"vega-verde-residences","ar","وحدات سكنية طليعية في وادي غولف ماربيا، مع مسبح على طراز المنتجعات وسبا وسينما ومحاكي غولف.","بدءًا من 785,000 €","نويفا أندلوثيا / وادي الغولف","From,€785,000","LEARN_MORE","https://nuevaliving.com/ar/property-vega-verde-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-nueva-andalucia&utm_content=vega-verde-residences"
